Year of Birth,Gender,Child's First Name
2011,FEMALE,AVA
2011,FEMALE,AYESHA
2011,FEMALE,BELLA
2011,FEMALE,BONNIE
2011,FEMALE,BRIANNA
2011,FEMALE,CATHERINE
2011,FEMALE,CECILIA
2011,FEMALE,CHARLOTTE
2011,FEMALE,CHLOE
2011,FEMALE,CHRISTINA
2011,FEMALE,CHRISTINE
2011,FEMALE,CHRISTY
2011,FEMALE,CINDY
2011,FEMALE,CLAIRE
2011,FEMALE,CYNTHIA
2011,FEMALE,DAISY
2011,FEMALE,DIYA
2011,FEMALE,EILEEN
2011,FEMALE,ELAINE
2011,FEMALE,ELENA
2011,FEMALE,ELINA
2011,FEMALE,ELIZABETH
2011,FEMALE,ELLA
2011,FEMALE,EMILY
2011,FEMALE,EMMA
2011,FEMALE,ERICA
2011,FEMALE,ERIKA
2011,FEMALE,ERIN
2011,FEMALE,ESHAL
2011,FEMALE,EVA
2011,FEMALE,EVELYN
2011,FEMALE,FATIMA
2011,FEMALE,FIONA
2011,FEMALE,GIANNA
2011,FEMALE,GRACE
2011,FEMALE,HAILEY
2011,FEMALE,HANNAH
2011,FEMALE,HELEN
2011,FEMALE,IRENE
2011,FEMALE,IRIS
2011,FEMALE,ISABEL
2011,FEMALE,ISABELLA
2011,FEMALE,ISABELLE
2011,FEMALE,IVY
2011,FEMALE,JANICE
2011,FEMALE,JANNAT
2011,FEMALE,JASMINE
2011,FEMALE,JENNIFER
2011,FEMALE,JENNY
2011,FEMALE,JESSICA
2011,FEMALE,JESSIE
2011,FEMALE,JIA
2011,FEMALE,JOANNA
2011,FEMALE,JOCELYN
2011,FEMALE,JOY
2011,FEMALE,JOYCE
2011,FEMALE,JULIA
2011,FEMALE,KAITLYN
2011,FEMALE,KAREN
2011,FEMALE,KATE
2011,FEMALE,KATELYN
2011,FEMALE,KATHERINE
2011,FEMALE,KATIE
2011,FEMALE,KAYLA
2011,FEMALE,KAYLEE
2011,FEMALE,KELLY
2011,FEMALE,SHAINDY
2011,FEMALE,KYLIE
2011,FEMALE,LAUREN
2011,FEMALE,LEAH
2011,FEMALE,LEELA
2011,FEMALE,LILLIAN
2011,FEMALE,LILY
2011,FEMALE,MADISON
2011,FEMALE,MAGGIE
2011,FEMALE,MANDY
2011,FEMALE,MARYAM
2011,FEMALE,MAYA
2011,FEMALE,MEGAN
2011,FEMALE,MELODY
2011,FEMALE,MIA
2011,FEMALE,MICHELLE
2011,FEMALE,MILA
2011,FEMALE,MINA
2011,FEMALE,NATALIE
2011,FEMALE,NICOLE
2011,FEMALE,NINA
2011,FEMALE,OLIVIA
2011,FEMALE,PHOEBE
2011,FEMALE,QUEENIE
2011,FEMALE,RACHEL
2011,FEMALE,RAINA
2011,FEMALE,REBECCA
2011,FEMALE,RENEE
2011,FEMALE,SABRINA
2011,FEMALE,SAMANTHA
2011,FEMALE,SARA
2011,FEMALE,SARAH
2011,FEMALE,SELENA
2011,FEMALE,SELINA
2011,FEMALE,SERENA
2011,FEMALE,SHARON
2011,FEMALE,SHIRLEY
2011,FEMALE,SOFIA
2011,FEMALE,SOPHIA
2011,FEMALE,SOPHIE
2011,FEMALE,STELLA
2011,FEMALE,STEPHANIE
2011,FEMALE,SYEDA
2011,FEMALE,TANISHA
2011,FEMALE,TENZIN
2011,FEMALE,TIFFANY
2011,FEMALE,TINA
2011,FEMALE,VANESSA
2011,FEMALE,VICKY
2011,FEMALE,SHEVY
2011,FEMALE,VIVIAN
2011,FEMALE,WENDY
2011,FEMALE,WINNIE
2011,FEMALE,XIN
2011,FEMALE,YU
2011,FEMALE,ZAHRA
2011,FEMALE,ZAINAB
2011,FEMALE,ZARA
2011,FEMALE,ZOE
2011,FEMALE,AALIYAH
2011,FEMALE,ABIGAIL
2011,FEMALE,ADDISON
2011,FEMALE,AICHA
2011,FEMALE,AISHA
2011,FEMALE,AISSATOU
2011,FEMALE,ALANA
2011,FEMALE,ALEXIS
2011,FEMALE,ALICIA
2011,FEMALE,ALIYAH
2011,FEMALE,ALYSSA
2011,FEMALE,AMANDA
2011,FEMALE,AMANI
2011,FEMALE,AMAYA
2011,FEMALE,AMBER
2011,FEMALE,AMELIA
2011,FEMALE,AMINA
2011,FEMALE,AMINATA
2011,FEMALE,AMIRA
2011,FEMALE,AMIRAH
2011,FEMALE,AMIYAH
2011,FEMALE,ANAYA
2011,FEMALE,ANGEL
2011,FEMALE,ANGELINA
2011,FEMALE,ANIYA
2011,FEMALE,ANIYAH
2011,FEMALE,ARIA
2011,FEMALE,ARIANA
2011,FEMALE,ARIANNA
2011,FEMALE,ARIEL
2011,FEMALE,ARIELLE
2011,FEMALE,ASHLEY
2011,FEMALE,AUBREY
2011,FEMALE,AUTUMN
2011,FEMALE,AVA
2011,FEMALE,BRIANNA
2011,FEMALE,BRIELLE
2011,FEMALE,BROOKE
2011,FEMALE,CAMILLE
2011,FEMALE,CHELSEA
2011,FEMALE,CHEYENNE
2011,FEMALE,CHLOE
2011,FEMALE,CHRISTINA
2011,FEMALE,DAKOTA
2011,FEMALE,DANIELLE
2011,FEMALE,DESTINY
2011,FEMALE,DYLAN
2011,FEMALE,EDEN
2011,FEMALE,EGYPT
2011,FEMALE,SHIFRA
2011,FEMALE,EMILY
2011,FEMALE,EMMA
2011,FEMALE,ERIN
2011,FEMALE,ESSENCE
2011,FEMALE,EVA
2011,FEMALE,FAITH
2011,FEMALE,FANTA
2011,FEMALE,FATIMA
2011,FEMALE,FATOU
2011,FEMALE,FATOUMATA
2011,FEMALE,GABRIELLA
2011,FEMALE,GABRIELLE
2011,FEMALE,GENESIS
2011,FEMALE,GRACE
2011,FEMALE,HAILEY
2011,FEMALE,SHIRA
2011,FEMALE,HARMONY
2011,FEMALE,HAWA
2011,FEMALE,HEAVEN
2011,FEMALE,IMANI
2011,FEMALE,ISABELLA
2011,FEMALE,JADA
2011,FEMALE,JADE
2011,FEMALE,JALIYAH
2011,FEMALE,JANELLE
2013,MALE,Javier
2011,FEMALE,JANIYA
2011,FEMALE,JANIYAH
2011,FEMALE,JASMINE
2011,FEMALE,JAYDA
2011,FEMALE,JAYLA
2011,FEMALE,JORDYN
2011,FEMALE,JULIA
2011,FEMALE,KAI
2011,FEMALE,KAITLYN
2011,FEMALE,KALIYAH
2011,FEMALE,KAMIYAH
2011,FEMALE,KAYLA
2011,FEMALE,KAYLEE
2011,FEMALE,KELSEY
2011,FEMALE,KENDRA
2011,FEMALE,KENNEDY
2011,FEMALE,KENYA
2011,FEMALE,KHLOE
2011,FEMALE,KIARA
2011,FEMALE,KIMORA
2011,FEMALE,KYLA
2011,FEMALE,KYLIE
2011,FEMALE,LAILA
2011,FEMALE,LAUREN
2011,FEMALE,LAYLA
2011,FEMALE,LEAH
2011,FEMALE,LEILANI
2011,FEMALE,LONDON
2011,FEMALE,LONDYN
2011,FEMALE,LYRIC
2011,FEMALE,MACKENZIE
2011,FEMALE,MADISON
2011,FEMALE,MAKAYLA
2011,FEMALE,MALIA
2011,FEMALE,MALIYAH
2011,FEMALE,MARIAH
2011,FEMALE,MARIAM
2011,FEMALE,MARIAMA
2011,FEMALE,MARYAM
2011,FEMALE,MAYA
2011,FEMALE,MCKENZIE
2011,FEMALE,MELANIE
2011,FEMALE,MIA
2011,FEMALE,MICHELLE
2011,FEMALE,MIKAYLA
2011,FEMALE,MILAN
2011,FEMALE,MORGAN
2011,FEMALE,MYA
2011,FEMALE,NADIA
2011,FEMALE,NAHLA
2011,FEMALE,NANA
2011,FEMALE,NAOMI
2011,FEMALE,NATALIA
2013,MALE,Jaxon
2011,FEMALE,NEVAEH
2011,FEMALE,NIA
2011,FEMALE,NYLA
2011,FEMALE,NYLAH
2011,FEMALE,OLIVIA
2011,FEMALE,PAIGE
2011,FEMALE,PARIS
2011,FEMALE,PEYTON
2011,FEMALE,PRINCESS
2011,FEMALE,RACHEL
2011,FEMALE,REBECCA
2011,FEMALE,RILEY
2011,FEMALE,SADE
2011,FEMALE,SAMANTHA
2011,FEMALE,SAMARA
2011,FEMALE,SAMIYA
2011,FEMALE,SAMIYAH
2011,FEMALE,SANAA
2011,FEMALE,SANAI
2011,FEMALE,SANIYA
2011,FEMALE,SANIYAH
2011,FEMALE,SARAH
2011,FEMALE,SARAI
2011,FEMALE,SARIAH
2011,FEMALE,SASHA
2011,FEMALE,SAVANNAH
2011,FEMALE,SERENITY
2011,FEMALE,SHANIA
2011,FEMALE,SHANIYA
2011,FEMALE,SHILOH
2011,FEMALE,SKYE
2011,FEMALE,SKYLA
2011,FEMALE,SKYLAR
2011,FEMALE,SOPHIA
2011,FEMALE,SORAYA
2011,FEMALE,SUMMER
2011,FEMALE,SYDNEY
2011,FEMALE,SYMPHONY
2011,FEMALE,TABITHA
2011,FEMALE,TAMIA
2011,FEMALE,TARAJI
2011,FEMALE,TAYLOR
2011,FEMALE,TIANA
2011,FEMALE,TIANNA
2011,FEMALE,TORI
2011,FEMALE,TRINITY
2011,FEMALE,VICTORIA
2011,FEMALE,ZAHARA
2011,FEMALE,ZANIYAH
2011,FEMALE,ZARA
2011,FEMALE,ZARIA
2011,FEMALE,ZARIAH
2011,FEMALE,ZOE
2011,FEMALE,ZOEY
2011,FEMALE,ZURI
2011,FEMALE,AALIYAH
2011,FEMALE,ABBY
2011,FEMALE,ABIGAIL
2011,FEMALE,ADRIANA
2011,FEMALE,ADRIANNA
2011,FEMALE,AILEEN
2011,FEMALE,AIMEE
2011,FEMALE,AISHA
2011,FEMALE,ALANA
2011,FEMALE,ALEJANDRA
2011,FEMALE,ALESSANDRA
2011,FEMALE,ALEXA
2011,FEMALE,ALEXANDRA
2011,FEMALE,ALICE
2011,FEMALE,ALICIA
2011,FEMALE,ALISON
2011,FEMALE,ALISSON
2011,FEMALE,ALIYAH
2011,FEMALE,ALLISON
2011,FEMALE,ALLYSON
2011,FEMALE,ALONDRA
2011,FEMALE,ALYSON
2011,FEMALE,ALYSSA
2011,FEMALE,AMANDA
2011,FEMALE,AMAYA
2011,FEMALE,AMBER
2011,FEMALE,AMELIA
2011,FEMALE,AMY
2011,FEMALE,ANA
2011,FEMALE,ANALIA
2011,FEMALE,ANAYA
2011,FEMALE,ANDREA
2011,FEMALE,ANGELA
2011,FEMALE,ANGELICA
2011,FEMALE,ANGELINA
2011,FEMALE,ANGELIQUE
2011,FEMALE,ANGELY
2011,FEMALE,ANGIE
2011,FEMALE,ANIYAH
2011,FEMALE,ANNA
2011,FEMALE,ANNABELLE
2011,FEMALE,APRIL
2011,FEMALE,ARIANA
2011,FEMALE,ARIANNA
2011,FEMALE,ARIANNY
2011,FEMALE,ARIEL
2011,FEMALE,ARIELLA
2011,FEMALE,ASHLEY
2011,FEMALE,ASHLY
2011,FEMALE,ATHENA
2011,FEMALE,AUBREY
2011,FEMALE,AURORA
2011,FEMALE,AVA
2011,FEMALE,AYLEEN
2011,FEMALE,AYLIN
2011,FEMALE,BELLA
2011,FEMALE,BIANCA
2011,FEMALE,BRENDA
2011,FEMALE,BRIANA
2011,FEMALE,BRIANNA
2011,FEMALE,BRIANNY
2011,FEMALE,BRIELLE
2011,FEMALE,BRITNEY
2011,FEMALE,BRITTANY
2011,FEMALE,BRYANNA
2011,FEMALE,CAMILA
2011,FEMALE,CARMEN
2011,FEMALE,CAROLINA
2011,FEMALE,CAROLINE
2011,FEMALE,CASSANDRA
2011,FEMALE,CELESTE
2011,FEMALE,CHARLOTTE
2011,FEMALE,CHELSEA
2011,FEMALE,CHLOE
2011,FEMALE,SHOSHANA
2011,FEMALE,CINDY
2011,FEMALE,CLARA
2011,FEMALE,CRISTINA
2011,FEMALE,CRYSTAL
2011,FEMALE,CYNTHIA
2011,FEMALE,DAISY
2011,FEMALE,DAMARIS
2011,FEMALE,DANA
2011,FEMALE,DANIELA
2011,FEMALE,DANIELLA
2011,FEMALE,SIENA
2011,FEMALE,DANNA
2011,FEMALE,DAYANA
2011,FEMALE,DELILAH
2011,FEMALE,DENISE
2011,FEMALE,DESTINY
2011,FEMALE,DIANA
2011,FEMALE,DULCE
2011,FEMALE,EILEEN
2011,FEMALE,ELIANA
2011,FEMALE,ELIANNA
2011,FEMALE,ELIANNY
2011,FEMALE,ELISA
2011,FEMALE,ELIZABETH
2011,FEMALE,ELLA
2011,FEMALE,EMELY
2011,FEMALE,EMILY
2011,FEMALE,EMMA
2011,FEMALE,ERIKA
2011,FEMALE,ESMERALDA
2011,FEMALE,ESTHER
2011,FEMALE,ESTRELLA
2011,FEMALE,EVA
2011,FEMALE,EVELYN
2011,FEMALE,FAITH
2011,FEMALE,FATIMA
2011,FEMALE,FERNANDA
2011,FEMALE,GABRIELA
2011,FEMALE,GABRIELLA
2011,FEMALE,GABRIELLE
2011,FEMALE,GENESIS
2011,MALE,CHARLES
2011,MALE,CHASE
2011,MALE,CHRIS
2011,MALE,CHRISTIAN
2011,MALE,CHRISTOPHER
2011,MALE,CRISTIAN
2011,MALE,CRISTOFER
2011,MALE,CRISTOPHER
2011,MALE,DAMIAN
2011,MALE,DAMIEN
2011,MALE,DANIEL
2011,MALE,DANNY
2011,MALE,DANTE
2011,MALE,DARIEL
2011,MALE,DARWIN
2011,FEMALE,SIENNA
2011,MALE,DENNIS
2011,MALE,DERECK
2011,MALE,DEREK
2011,MALE,DERICK
2011,MALE,DEVIN
2011,MALE,DIEGO
2011,MALE,DOMINIC
2011,MALE,DOMINICK
2011,MALE,DYLAN
2011,MALE,EDDIE
2011,MALE,EDGAR
2011,MALE,EDISON
2011,MALE,EDUARDO
2011,MALE,EDWARD
2011,MALE,EDWIN
2011,MALE,ELI
2011,MALE,ELIAN
2011,MALE,ELIAS
2011,MALE,ELIJAH
2011,MALE,ELVIS
2011,MALE,EMANUEL
2011,MALE,EMILIANO
2011,MALE,EMILIO
2011,MALE,EMMANUEL
2011,MALE,ENRIQUE
2011,MALE,ERIC
2011,MALE,ERICK
2011,MALE,ERIK
2011,MALE,ESTEBAN
2011,FEMALE,SIMA
2011,MALE,EVAN
2011,MALE,EZEKIEL
2011,MALE,EZEQUIEL
2011,MALE,FELIX
2011,MALE,FERNANDO
2011,MALE,FRANCISCO
2011,MALE,FRANK
2011,MALE,FRANKLIN
2011,MALE,FREDDY
2011,MALE,GABRIEL
2011,MALE,GAEL
2011,MALE,GAVIN
2011,MALE,GEORGE
2011,MALE,GERARDO
2011,MALE,GIOVANI
2011,MALE,GIOVANNI
2011,MALE,GIOVANNY
2011,MALE,GREGORY
2011,MALE,GUSTAVO
2011,MALE,HECTOR
2011,MALE,HENRY
2011,MALE,HUNTER
2011,MALE,IAN
2011,MALE,IKER
2011,MALE,ISAAC
2011,MALE,ISAIAH
2011,MALE,ISMAEL
2011,MALE,ISRAEL
2011,MALE,IVAN
2011,MALE,JACE
2011,MALE,JACK
2011,MALE,JACOB
2011,MALE,JADEN
2011,MALE,JADIEL
2011,MALE,JAIDEN
2011,MALE,JAIME
2011,MALE,JAKE
2011,MALE,JAMES
2011,MALE,JANIEL
2011,MALE,JANUEL
2011,MALE,JARED
2011,MALE,JARIEL
2011,MALE,JASON
2011,MALE,JAVIER
2011,MALE,JAY
2011,MALE,JAYCE
2011,FEMALE,SIMI
2011,MALE,JAYSON
2011,MALE,JEAN
2011,MALE,JEANCARLOS
2011,MALE,JEFFERSON
2011,MALE,JEFFREY
2011,MALE,JENCARLOS
2011,MALE,JEREMIAH
2011,MALE,JEREMIAS
2011,MALE,JEREMY
2011,MALE,JERRY
2011,MALE,JESSE
2011,MALE,JESUS
2011,MALE,JIMMY
2011,MALE,JOAQUIN
2011,MALE,JOEL
2011,MALE,JOHAN
2011,MALE,JOHANN
2011,MALE,JOHN
2011,MALE,JOHNATHAN
2011,MALE,JOHNNY
2011,MALE,JONAH
2011,MALE,JONATHAN
2011,FEMALE,SIMONE
2011,MALE,JORGE
2011,MALE,JOSE
2011,MALE,JOSEPH
2011,MALE,JOSHUA
2011,MALE,JOSIAH
2011,MALE,JOSUE
2011,MALE,JUAN
2011,MALE,JULIAN
2011,MALE,JULIEN
2011,MALE,JULIO
2011,MALE,JULIUS
2011,MALE,JUNIOR
2011,MALE,JUSTIN
2011,MALE,KADEN
2011,MALE,KAYDEN
2011,MALE,KELVIN
2011,MALE,KENNETH
2011,MALE,KENNY
2011,MALE,KEVIN
2011,MALE,LANDON
2011,MALE,LARRY
2011,MALE,LEANDRO
2011,MALE,LEO
2011,MALE,LEONARDO
2011,MALE,LEONEL
2011,MALE,LIAM
2011,MALE,LOGAN
2011,MALE,LORENZO
2011,MALE,LOUIS
2011,MALE,LUCAS
2011,MALE,LUIS
2011,MALE,LUKAS
2011,MALE,LUKE
2011,MALE,MANUEL
2011,MALE,MARCO
2011,MALE,MARCOS
2011,MALE,MARCUS
2011,MALE,MARIO
2011,MALE,MARK
2011,MALE,MARLON
2011,MALE,MARTIN
2011,MALE,MARVIN
2011,MALE,MASON
2011,MALE,MATEO
2011,MALE,MATHEW
2011,MALE,MATIAS
2011,MALE,MATTHEW
2011,MALE,MAURICIO
2011,MALE,MAX
2011,MALE,MAXIMILIANO
2011,MALE,MAXIMO
2011,MALE,MAXIMUS
2011,MALE,MELVIN
2011,MALE,MICHAEL
2011,MALE,MIGUEL
2011,MALE,MIKE
2011,MALE,MOISES
2011,MALE,NATHAN
2011,MALE,NATHANIEL
2011,MALE,NELSON
2011,MALE,NICHOLAS
2011,MALE,NICOLAS
2011,MALE,NOAH
2011,MALE,NOEL
2011,MALE,OLIVER
2011,MALE,OMAR
2011,MALE,OSCAR
2011,MALE,OWEN
2011,MALE,PABLO
2011,MALE,PATRICK
2011,MALE,PAUL
2011,MALE,PEDRO
2011,MALE,PETER
2011,MALE,PRESTON
2011,MALE,PRINCE
2011,MALE,RAFAEL
2011,MALE,RANDY
2011,MALE,RAYMOND
2011,MALE,RICARDO
2011,MALE,RICHARD
2011,MALE,RILEY
2011,MALE,ROBERT
2011,MALE,ROBERTO
2011,MALE,RODRIGO
2011,MALE,ROGER
2011,MALE,ROMEO
2011,MALE,ROYCE
2011,MALE,RUBEN
2011,MALE,RYAN
2011,MALE,SAMUEL
2011,MALE,SANTIAGO
2011,MALE,SEAN
2011,MALE,SEBASTIAN
2011,MALE,SERGIO
2011,MALE,SHANE
2011,MALE,SHAWN
2011,MALE,STEPHEN
2011,MALE,STEVE
2011,MALE,STEVEN
2011,MALE,TAYLOR
2011,MALE,THOMAS
2011,MALE,TIMOTHY
2011,MALE,TOMAS
2011,MALE,TRAVIS
2011,MALE,TRISTAN
2011,MALE,TYLER
2011,MALE,URIEL
2011,MALE,VICTOR
2011,MALE,VINCENT
2011,MALE,WILLIAM
2011,MALE,WILSON
2011,MALE,XAVIER
2011,MALE,YADIEL
2011,MALE,YAHIR
2011,MALE,YAIR
2011,MALE,YANDEL
2011,MALE,YANIEL
2011,MALE,YARIEL
2011,MALE,YERIK
2011,MALE,ZACHARY
2011,MALE,ZION
2011,MALE,AARON
2011,MALE,ABRAHAM
2011,MALE,ADAM
2011,MALE,ADRIAN
2011,MALE,AHARON
2011,MALE,AHMED
2011,MALE,AHRON
2011,MALE,AIDAN
2011,MALE,AIDEN
2011,MALE,AKIVA
2011,MALE,ALAN
2011,MALE,ALBERT
2011,MALE,ALEC
2011,MALE,ALEX
2011,MALE,ALEXANDER
2011,MALE,ALI
2011,MALE,ALLEN
2011,MALE,AMIR
2011,MALE,AMROM
2011,MALE,ANDREW
2011,MALE,ANGELO
2011,MALE,ANTHONY
2011,MALE,ANTONIO
2011,MALE,ARI
2011,FEMALE,SKYLAR
2011,MALE,ARON
2011,MALE,ARTHUR
2011,MALE,ARYEH
2011,MALE,ASHER
2011,MALE,ASHTON
2011,MALE,AUGUST
2011,MALE,AUGUSTUS
2011,MALE,AUSTIN
2011,MALE,AVI
2011,MALE,AVRAHAM
2011,MALE,AVROHOM
2011,MALE,AVRUM
2011,MALE,AYDEN
2011,MALE,BARUCH
2011,MALE,BECKETT
2011,MALE,BEN
2011,MALE,BENJAMIN
2011,MALE,BENNETT
2011,MALE,BENZION
2011,MALE,BERISH
2011,MALE,BINYOMIN
2011,MALE,BLAKE
2011,MALE,BORUCH
2011,MALE,BRADY
2011,MALE,BRANDON
2011,MALE,BRAYDEN
2011,MALE,BRENDAN
2011,MALE,BRIAN
2011,MALE,BRODY
2011,MALE,BRYAN
2011,MALE,BRYCE
2011,MALE,CADEN
2011,MALE,CALEB
2011,MALE,CALVIN
2011,FEMALE,SLOANE
2011,MALE,CARMINE
2011,MALE,CARTER
2011,MALE,CHAIM
2011,MALE,CHARLES
2011,MALE,CHARLIE
2011,FEMALE,SOFIA
2011,MALE,CHESKEL
2011,MALE,CHRISTIAN
2011,MALE,CHRISTOPHER
2011,MALE,COLE
2011,MALE,COLIN
2011,MALE,CONNOR
2011,MALE,CONOR
2011,MALE,COOPER
2011,MALE,DANIEL
2011,MALE,DASHIELL
2011,MALE,DAVID
2011,MALE,DEAN
2011,MALE,DECLAN
2011,MALE,DENNIS
2011,MALE,DEREK
2011,MALE,DEVIN
2011,MALE,DOMINIC
2011,MALE,DOMINICK
2011,MALE,DOV
2011,MALE,DOVID
2011,FEMALE,SOPHIA
2011,MALE,EDWARD
2011,MALE,EFRAIM
2011,MALE,EITAN
2011,MALE,ELI
2011,MALE,ELIAS
2011,MALE,ELIEZER
2011,MALE,ELIJAH
2011,MALE,ELIMELECH
2011,MALE,ELIYAHU
2011,MALE,ELLIOT
2011,MALE,ELLIOTT
2011,MALE,ELLIS
2011,MALE,ERIC
2011,MALE,ETHAN
2011,MALE,EVAN
2011,MALE,EZRA
2011,MALE,FELIX
2011,MALE,FILIP
2011,MALE,FINN
2011,MALE,FRANCESCO
2011,MALE,FRANK
2011,MALE,GABRIEL
2011,MALE,GAVIN
2011,MALE,GAVRIEL
2011,MALE,GEORGE
2011,MALE,GIOVANNI
2011,MALE,GRAHAM
2011,MALE,GRANT
2011,MALE,GRAYSON
2011,MALE,GREGORY
2011,MALE,GREYSON
2011,MALE,GRIFFIN
2011,MALE,HARRISON
2011,MALE,HARRY
2011,MALE,HENRY
2011,MALE,HERSH
2011,MALE,HERSHEL
2011,MALE,HERSHY
2011,MALE,HUDSON
2011,MALE,HUGO
2011,MALE,HUNTER
2011,MALE,IAN
2011,MALE,ILAN
2011,MALE,ISAAC
2011,MALE,ISAIAH
2011,MALE,ISRAEL
2011,MALE,IVAN
2011,MALE,JACK
2011,MALE,JACKSON
2011,FEMALE,SOPHIE
2011,MALE,JAKE
2011,MALE,JAMES
2011,MALE,JASON
2011,MALE,JASPER
2011,MALE,JAYDEN
2011,MALE,JESSE
2011,MALE,JOEL
2011,MALE,JOHN
2011,MALE,JONAH
2011,MALE,JONATHAN
2011,MALE,JORDAN
2011,MALE,JOSEPH
2011,MALE,JOSHUA
2011,MALE,JUDAH
2011,MALE,JUDE
2011,MALE,JULIAN
2011,MALE,JUSTIN
2011,MALE,KACPER
2011,MALE,KAI
2011,MALE,KENNETH
2011,MALE,KEVIN
2011,MALE,KIERAN
2011,MALE,KYLE
2011,MALE,LANDON
2011,MALE,LAZER
2011,MALE,LEO
2011,MALE,LEON
2011,MALE,LEONARDO
2011,MALE,LEV
2011,MALE,LEVI
2011,MALE,LIAM
2011,MALE,LIPA
2011,FEMALE,STELLA
2011,MALE,LORENZO
2011,MALE,LOUIS
2011,MALE,LUCA
2011,MALE,LUCAS
2011,MALE,LUKA
2011,MALE,LUKAS
2011,MALE,LUKE
2011,MALE,MAKSIM
2011,MALE,MARC
2011,MALE,MARCO
2011,MALE,MARCUS
2011,MALE,MARK
2011,MALE,MARTIN
2011,MALE,MASON
2011,MALE,MATEO
2011,MALE,MATTEO
2011,MALE,MATTHEW
2011,MALE,MAX
2011,MALE,MAXIM
2011,MALE,MAXIMILIAN
2011,MALE,MAXIMUS
2011,MALE,MAXWELL
2011,MALE,MAYER
2011,MALE,MEILECH
2011,MALE,MEIR
2011,MALE,MENACHEM
2011,MALE,MENASHE
2011,MALE,MENDEL
2011,MALE,MENDY
2011,MALE,MICAH
2011,MALE,MICHAEL
2011,MALE,MILES
2011,MALE,MILO
2011,MALE,MOHAMED
2011,MALE,MOHAMMED
2011,MALE,MOISHE
2011,MALE,MORDECHAI
2011,MALE,MORRIS
2011,MALE,MOSES
2011,MALE,MOSHE
2011,MALE,NAFTALI
2011,MALE,NAFTULI
2011,MALE,NATHAN
2011,MALE,NATHANIEL
2011,MALE,NICHOLAS
2011,MALE,NICO
2011,MALE,NICOLAS
2011,MALE,NIKOLAS
2011,MALE,NOAH
2011,MALE,NOAM
2011,MALE,NOLAN
2011,MALE,NOSSON
2011,MALE,OLIVER
2011,MALE,OMAR
2011,FEMALE,SUMMER
2011,MALE,OWEN
2011,MALE,PARKER
2011,MALE,PATRICK
2011,MALE,PAUL
2011,MALE,PETER
2011,MALE,PHILIP
2011,MALE,PINCHAS
2011,MALE,PINCHUS
2011,MALE,QUINN
2011,MALE,RAFAEL
2011,MALE,RAPHAEL
2011,MALE,RAYAN
2011,MALE,REED
2011,MALE,REID
2011,MALE,RICHARD
2011,MALE,RILEY
2011,MALE,ROBERT
2011,MALE,ROCCO
2011,MALE,ROMAN
2011,MALE,ROWAN
2011,MALE,RYAN
2011,MALE,RYDER
2011,MALE,SALVATORE
2011,MALE,SAM
2011,MALE,SAMIR
2011,MALE,SAMUEL
2011,MALE,SANTINO
2011,MALE,SEAN
2011,MALE,SEBASTIAN
2011,MALE,SHALOM
2011,MALE,SHANE
2011,MALE,SHAUL
2011,MALE,SHAYA
2011,MALE,SHEA
2011,MALE,SHIA
2011,MALE,SHIMON
2011,MALE,SHLOIME
2011,MALE,SHLOIMY
2011,MALE,SHLOME
2011,MALE,SHLOMO
2011,MALE,SHMIEL
2011,MALE,SHMUEL
2011,MALE,SHNEUR
2011,MALE,SHOLOM
2011,MALE,SHULEM
2011,MALE,SIDNEY
2011,MALE,SILAS
2011,MALE,SIMCHA
2011,MALE,SIMON
2011,MALE,SOLOMON
2011,MALE,SPENCER
2011,MALE,STEPHEN
2011,MALE,STEVEN
2011,MALE,THEODORE
2011,MALE,THOMAS
2011,MALE,TIMOTHY
2011,MALE,TRISTAN
2011,MALE,TYLER
2011,MALE,TZVI
2011,MALE,USHER
2011,MALE,VICTOR
2011,MALE,VINCENT
2011,MALE,VINCENZO
2011,MALE,WESLEY
2011,MALE,WILLIAM
2011,MALE,WYATT
2011,MALE,XAVIER
2011,MALE,YAAKOV
2011,MALE,YAKOV
2011,MALE,YASEEN
2011,MALE,YECHEZKEL
2011,MALE,YECHIEL
2011,MALE,YEHOSHUA
2011,MALE,YEHUDA
2011,MALE,YEHUDAH
2011,MALE,YIDA
2011,MALE,YIDEL
2011,MALE,YISRAEL
2011,MALE,YISROEL
2011,MALE,YITZCHAK
2011,MALE,YITZCHOK
2011,MALE,YOEL
2011,MALE,YONAH
2011,MALE,YOSEF
2011,MALE,YOUSEF
2011,MALE,YOUSSEF
2011,MALE,ZACHARY
2011,MALE,ZALMEN
2011,MALE,ZEV
2011,FEMALE,SURI
2011,FEMALE,SURY
2011,FEMALE,SYDNEY
2011,FEMALE,SYLVIA
2011,FEMALE,TALIA
2011,FEMALE,TAMAR
2011,FEMALE,TAYLOR
2011,FEMALE,TESSA
2011,FEMALE,TOBY
2011,FEMALE,TZIPORA
2011,FEMALE,TZIPORAH
2011,FEMALE,TZIPPY
2011,FEMALE,TZIVIA
2011,FEMALE,VALENTINA
2011,FEMALE,VALERIE
2011,FEMALE,VANESSA
2011,FEMALE,VERA
2011,FEMALE,VERONICA
2011,FEMALE,VERONIKA
2011,FEMALE,VICTORIA
2011,FEMALE,VIOLET
2011,FEMALE,VIVIAN
2011,FEMALE,VIVIENNE
2011,FEMALE,WILLA
2011,FEMALE,YACHET
